3651	Both of the original US publications changed the title from that originally used in the UK, due to the offensiveness of the word in American culture, where it was more widely perceived as a racially loaded ethnic slur or insult compared to the contemporaneous culture in the United Kingdom.
3652	The serialized version appeared in the Saturday Evening Post in seven parts from 20 May (Volume 211, Number 47) to 1 July 1939 (Volume 212, Number 1) with illustrations by Henry Raleigh, and the book was published in January 1940 by Dodd, Mead and Company for $2.
3653	In the original UK novel all references to \\"Indians\\" or \\"Soldiers\\" were originally \\"Nigger\\", including the island's name, the pivotal rhyme found by the visitors, and the ten figurines.
3654	(In Chapter 7, Vera Claythorne becomes semi-hysterical at the mention by Miss Brent of \\"our black brothers\\", which is understandable only in the context of the original name).
3655	UK editions changed to the current definitive title in 1985.
3656	The word \\"nigger\\" was already racially offensive in the United States by the start of the 20th century, and therefore the book's first US edition and first serialization changed the title to
3657	And Then There Were None and removed all references to the word from the book, as did the 1945 motion picture.
3658	Sensitivity to the original title of the novel was remarked by Sadie Stein in 2016, commenting on a BBC mini series with the title
3659	And Then There Were None, where she noted that the original title of the novel \\"Even in 1939, this title was considered too offensive for American publication.\\"
3660	In general, \\"Christie’s work is not known for its racial sensitivity, and by modern standards her oeuvre is rife with casual Orientalism.\\"
3661	The original title was based on a rhyme from minstrel shows and children's games, \\"a rhyme so macabre and distressing one doesn’t hear it now outside of the Agatha Christie context.\\"
3662	Stein quotes Alison Light as to the power of the original name of the island in the novel, Nigger Island, \\"to conjure up a thrilling ‘otherness’, a place where revelations about the ‘dark side’ of the English would be appropriate\\".
3663	Speaking of the \\"widely known\\" 1945 movie, Stein added that \\"we’re merely faced with fantastic amounts of violence, and a rhyme so macabre and distressing one doesn’t hear it now outside of the Agatha Christie context.\\"
3664	She felt that the original title of the novel in the UK, seen now, \\"that original title, it jars, viscerally.\\"Publication historyThis is the best selling crime novel of all time, and what makes Agatha Christie the best selling novelist.
3665	It is Christie's best-selling novel, with more than 100 million copies sold; it is also the world's best-selling mystery and one of the best-selling books of all time.
3666	Publications International lists the novel as the sixth best-selling title.
3667	The book and its adaptations have been released under various new names since the original publication, including Ten Little Indians (1946 play, Broadway performance and 1964 paperback book), Ten Little Soldiers and official title per the Agatha Christie Limited website, And Then There Were None.
3668	UK editions continued to use the work's original title until the 1980s; the first UK edition to use the alternative title And Then There Were None appeared in 1985 with a reprint of the 1963 Fontana Paperback.
3669	 Hardback, 256 pp.
3670	(First edition.)
3671	 Hardback, 264 pp.
3672	(First US edition.)
3673	Christie, Agatha (1944).
3674	And Then There Were None.
3675	New York: Pocket Books (Pocket number 261).
3676	Paperback, 173 pp.
3677	Christie, Agatha (1947).
3678	Ten Little Niggers.
3679	London: Pan Books (Pan number 4).
3680	Paperback, 190 pp.
3681	Christie, Agatha (1958).
3682	Ten Little Niggers.
3683	London: Penguin Books (Penguin number 1256).
3684	Paperback, 201 pp.
3685	 Paperback, 190 pp.
3686	(The 1985 reprint was the first UK publication of the novel under the title
3687	And Then There Were None.)
3688	 (First publication of novel as Ten Little Indians.)
3689	Christie, Agatha (1964).
3690	And Then There Were None.
3691	New York: Washington Square Press.
3692	Paperback, teacher's edition.
3693	 Collected works, Hardback, 252 pp.
3694	(Except for reprints of the 1963 Fontana paperback, this was one of the last English-language publications of the novel under the title Ten Little Niggers.)
3695	 (Late use of the original title in an Australian edition.)
3696	 (Last publication of novel under the title Ten Little Indians.)
3697	Foreign language editionsThe sensitivity of the original British title varies across nations, depending on their culture and which words are used to describe people by skin colour.
3698	In the US, the British title was considered offensive at first publication, and changed to the last line of the rhyme instead of its title.
3699	As the estate of Agatha Christie now offers it under one title only in English, And Then There Were None, it is likely that new foreign language editions will match that title in their language.
3700	The original title (Ten Little Niggers) still survives in a few foreign-language versions of the novel, such as the Bulgarian title Десет малки негърчета, and was used in other languages for a time, for example in Dutch until the 1994 release of the 18th edition.
3701	The title Ten Little Negroes continues to be commonly used in foreign-language versions, for example in Spanish, Greek, Serbian, Romanian, French and Hungarian, as well as a 1987 Russian film adaptation Десять негритят (Desyat Negrityat).
3702	In 1999, the Slovak National Theatre staged the play under its original title but changed to A napokon nezostal už nik (And Then There Were None) mid-run.
3703	Possible inspirationsThe 1930 novel The Invisible Host by Gwen Bristow and Bruce Manning has a plot that strongly matches that of Christie's later novel, including a recorded voice announcing to the guests that their sins will be visited upon them by death.
3704	 The Invisible Host was adapted as the 1930 Broadway The Ninth Guest by Owen Davis, which itself was adapted as the 1934 film The Ninth Guest.
3705	There is no evidence Christie saw either the play (which had a brief run on Broadway) or the film.
3706	The 1933 K.B.S. Productions Sherlock Holmes film A Study in Scarlet follows a strikingly similar plot; it includes a scene where Holmes is shown a card with the hint: \\"Six little Indians ....bee stung one and then there were five\\".
3707	In this case, the rhyme refers to \\"Ten Little Fat Boys\\".
3708	(The film's plot bears no resemblance to Arthur Conan Doyle's original story of the same name.)
3709	The author of the movie's screenplay, Robert Florey, \\"doubted that [Christie] had seen A Study in Scarlet, but he regarded it as a compliment if it had helped inspire her\\".
